plantId,commonName,botanicalName,category,poolScore,poolLevel,slopeScore,slopeLevel,flowerBedScore,hedgeScore,grassScore,messiness,evergreenPresence,beeDraw,petKidCaution,colorType,welGardens,allStar,notes,roleReasons
454,Mondo Grass,Ophiopogon japonicus 'Nana',PERENNIALS,62,usable,100,excellent,62,20,90,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
458,African Daisy,Osteospermum fruticosum,PERENNIALS,62,usable,88,excellent,62,20,20,medium,evergreen/everpresent,medium,normal,foliage color,Popular Plant garden,,Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
462,Panda Plant,Kalanchoe tomentosa 'Panda Plant',PERENNIALS,62,usable,24,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
470,Pink Crystal Grass,Melinus nerviglumis 'Pink Crystal',PERENNIALS,62,usable,40,accent,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,,"low-mess behavior | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools"
473,Platt's Black Brass Buttons,Leptinella squalida 'Platt's Black',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
477,Purple Heart,Tradescantia pallida,PERENNIALS,62,usable,20,poor,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,,"low-mess behavior | color comes from foliage, not just flower drop"
480,Red Fountain Grass,Pennisetum setaceum 'Rubrum',PERENNIALS,62,usable,64,usable,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
484,Rock Purslane,Calandrinia spectabilis,PERENNIALS,62,usable,76,good,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | existing pool-safe design score"
485,Rush 'Elk Blue',Juncus patens 'Elk Blue',PERENNIALS,62,usable,40,accent,62,20,90,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
500,Sea Thrift 'Alliacea',Armeria alliacea,PERENNIALS,62,usable,52,usable,62,20,20,medium,evergreen/everpresent,medium,normal,flower color,,,,medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
502,Sedge 'Evergold',Carex oshimensis 'Evergold',PERENNIALS,62,usable,76,good,62,20,90,low,seasonal/deciduous,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | existing pool-safe design score"
503,Sedge 'Everillo',Carex oshimensis 'Everillo',PERENNIALS,62,usable,76,good,62,20,90,low,seasonal/deciduous,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | clean foliage / grass-like / evergreen structure | grass/strappy texture works near pools | existing pool-safe design score
504,Sedge 'Feather Falls',Carex oshimensis 'Feather Falls',PERENNIALS,62,usable,52,usable,62,20,90,low,seasonal/deciduous,medium,normal,flower color,,,,low-mess behavior | clean foliage / grass-like / evergreen structure | grass/strappy texture works near pools
505,Atlantis® Sedum,Sedum takesimense 'Atlantis' PP#27454,PERENNIALS,62,usable,56,usable,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
506,Sedum 'Autumn Fire',Sedum spectabile 'Autumn Fire',PERENNIALS,62,usable,24,poor,20,20,20,low,seasonal/deciduous,medium,normal,flower color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | architectural accent, not dominant pool palette | existing pool-safe design score"
508,Sempervivum 'Chocolate Kiss',Sempervivum 'Chocolate Kiss',PERENNIALS,62,usable,56,usable,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
509,Cobweb Hens & Chicks,Sempervivum arachnoideum,PERENNIALS,62,usable,56,usable,20,20,20,medium,evergreen/everpresent,medium-high,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
510,Sempervivum 'Silver King',Sempervivum 'Silver King',PERENNIALS,62,usable,56,usable,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
512,Sempervivum 'Sunset',,PERENNIALS,62,usable,56,usable,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
513,Senecio,Senecio serpens,PERENNIALS,62,usable,56,usable,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
517,Skyscraper&#8482; Senecio,Senecio ficoides 'Mount Everest',PERENNIALS,62,usable,24,poor,20,20,20,low,evergreen/everpresent,low,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
518,Snake Flower,Bulbine frutescens,PERENNIALS,62,usable,100,excellent,76,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Perennial garden; Popular Plant garden; Wildlife Habitat garden; Streetscape garden,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,"WEL Streetscape garden match; good source signal for clean concrete-edge planting | waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | bee-heavy flowering plant near pool | existing pool-safe design score"
519,Snow In Summer,Cerastium tomentosum,PERENNIALS,62,usable,88,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
520,Solomon's Seal,Polygonatum odoratum,PERENNIALS,62,usable,64,usable,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,,"low-mess behavior | color comes from foliage, not just flower drop"
528,Veronica 'Georgia Blue',Veronica umbrosa 'Georgia Blue',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
529,St. John's Wort,Hypericum calycinum,PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | existing pool-safe design score
530,Stonecrop,Sedum reflexum,PERENNIALS,62,usable,92,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
531,Stonecrop,,PERENNIALS,62,usable,100,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
532,Stonecrop,,PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | architectural accent, not dominant pool palette | existing pool-safe design score"
533,Stonecrop 'Cape Blanco',Sedum 'Cape Blanco',PERENNIALS,62,usable,92,excellent,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
537,Stonecrop 'Oracle',Sedum forsterianum 'Oracle',PERENNIALS,62,usable,92,excellent,20,20,20,low,seasonal/deciduous,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
539,Variegated Carpet Stonecrop,Sedum lineare 'Variegatum',PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
541,Stonecrop,Sedum morganianum 'Donkey Tail',PERENNIALS,62,usable,92,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
543,Stonecrop pachyphyllum,Sedum pachyphyllum,PERENNIALS,62,usable,68,good,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
545,Stonecrop 'Sea Urchin',Sedum 'Sea Urchin',PERENNIALS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,Welcome garden,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Matched local Sacramento County UC Master Gardener WEL source.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
546,Stonecrop,,PERENNIALS,62,usable,92,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | existing pool-safe design score"
549,String of Bananas,Senecio rowleyanus,PERENNIALS,62,usable,100,excellent,20,20,20,low,seasonal/deciduous,medium,normal,flower color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals.,"waterwise enough for Sacramento-area pool planter | low-mess behavior | architectural accent, not dominant pool palette | existing pool-safe design score"
558,Sweet Caroline Sweetheart Shadowstorm®,Ipomoea batatas,PERENNIALS,62,usable,100,excellent,62,20,20,low,seasonal/deciduous,medium,normal,foliage color,,,,"low-mess behavior | color comes from foliage, not just flower drop"
571,White Star Creeper,Isotoma fluviatilis 'White Star',PERENNIALS,62,usable,100,excellent,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
669,African Iris,Dietes iridioides,SHRUBS,62,usable,44,accent,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
671,Agave 'Blue Flame',Agave 'Blue Flame',SHRUBS,62,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
672,Agave 'Blue Glow',Agave 'Blue Glow',SHRUBS,62,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
673,Agave 'Blue Glow' | Monrovia,Agave Assorted,SHRUBS,62,usable,24,poor,20,20,20,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Succulent/architectural plants are treated as accents for pool and slope unless supported by other role signals. | Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | architectural accent, not dominant pool palette | bee-heavy flowering plant near pool | existing pool-safe design score"
679,Azalea 'Alaska',Azalea rutherfordiana 'Alaska',SHRUBS,62,usable,20,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
681,Azalea 'Coral Bells',Azalea kurume 'Coral Bells',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
682,Azalea 'Green Glow',Azalea 'Green Glow',SHRUBS,62,usable,64,usable,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
683,Azalea 'Gumpo Pink',Azalea satsuki 'Gumpo Pink',SHRUBS,62,usable,32,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
684,Azalea 'Gumpo White',Azalea satsuki 'Gumpo White',SHRUBS,62,usable,32,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
685,Azalea 'Happy Days',Azalea indica 'Happy Days',SHRUBS,62,usable,64,usable,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
686,Azalea 'Haru No Hibiki',Azalea 'Haru No Hibiki',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
687,Azalea 'Hino Crimson',Azalea kurume 'Hino Crimson',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
689,Azalea 'Memoir John Hearrens',Azalea b.i. 'Memoir John Hearrens',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
691,Azalea 'Phoenicia/Formosa',"Azalea s.i. 'Phoenicia', 'Formosa'",SHRUBS,62,usable,42,accent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
692,Azalea 'Pink Lace',Azalea s.i. 'White Lace',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
693,Azalea 'Pride of Dorking',Azalea s.i. 'Pride of Dorking',SHRUBS,62,usable,64,usable,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
694,Azalea 'Red Bird',Azalea b.i. 'Red Bird',SHRUBS,62,usable,20,poor,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
695,Azalea 'Sherwood Orchid',Azalea kurume 'Sherwood Orchid',SHRUBS,62,usable,20,poor,62,84,20,medium,evergreen/everpresent,medium,normal,foliage color,,,,"medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
696,Azalea 'Sherwood Pink',Azalea kurume 'Sherwood Pink',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
697,Azalea 'Ward's Ruby',Azalea kurume 'Ward's Ruby',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
698,Azalea 'White Lace',Azalea s.i. 'White Lace',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | existing pool-safe design score"
715,Black Stem Pittosporum 'Marjorie Channon',Pittosporum tenuifolium 'Marjorie Channon',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
729,Bottlebrush 'Little John',Callistemon citrinus 'Little John',SHRUBS,62,usable,64,usable,62,84,90,medium,evergreen/everpresent,medium-high,normal,foliage color,,,Bee/pollinator draw is useful for habitat/flower beds but down-ranked near pools.,"waterwise enough for Sacramento-area pool planter | medium mess/flowering caution near pool | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | grass/strappy texture works near pools | bee-heavy flowering plant near pool"
734,Breath Of Heaven,Coleonema pulchellum,SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure
736,Bush Morning Glory,Convolvulus cneorum,SHRUBS,62,usable,92,excellent,62,20,20,low,evergreen/everpresent,medium,normal,flower color,,,,waterwise enough for Sacramento-area pool planter | low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | existing pool-safe design score
751,Camellia j. 'Bob Hope' | Matsuda's,Camellia japonica 'Bob Hope',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter | existing pool-safe design score"
752,Camellia j. 'Chandleri Elegans' | Matsuda's,Camellia japonica 'Chandleri Elegans',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
753,Camellia j. 'Debutante',Camellia japonica 'Debutante',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
754,Camellia j. 'Shiro Chan' | Matsuda's,Camellia japonica 'Shiro Chan',SHRUBS,62,usable,42,accent,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
755,Camellia j. 'Kramer's Supreme',Camellia japonica 'Kramer's Supreme',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
756,Camellia j. 'Kumasaka',Camellia japonica 'Kumasaka',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
757,Camellia j. 'Mrs. Charles Cobb' | Matsuda's,Camellia japonica 'Mrs. Charles Cobb',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
758,Camellia j. 'Nuccio's Bella Rossa' | Monrovia,Camellia japonica 'Nuccios Bella Rossa',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
760,Camellia s. 'Bonanza' | Monrovia,Camellia sasanqua 'Bonanza',SHRUBS,62,usable,64,usable,62,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
761,Camellia s.,Camellia sasanqua 'Yuletide',SHRUBS,62,usable,20,poor,62,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
762,Camellia s. 'Setsugekka' | Monrovia,Camellia sasanqua 'Setsugekka',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
763,Camellia s. 'Showa-No-Sakae' | Monrovia,Camellia sasanqua 'Showa-No-Sakae',SHRUBS,62,usable,32,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
764,Camellia s. 'Kanjiro' | Monrovia,Camellia sasanqua 'Kanjiro',SHRUBS,62,usable,0,poor,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
765,Pink-A-Boo?? Camellia | Monrovia,Camellia sasanqua 'Pink-A-Boo',SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,flower color,,,,low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | too large for typical narrow pool planter
766,Camellia s. 'Yuletide' | Monrovia,Camellia sasanqua 'Yuletide' [M],SHRUBS,62,usable,0,poor,20,84,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop | too large for typical narrow pool planter"
767,Camellia 'Shishi Gashira' | Matsuda's,Camellia hiemalis 'Shishi Gashira',SHRUBS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
768,Camellia 'Shishi Gashira' | Monrovia,Camellia hiemalis 'Shishi Gashira',SHRUBS,62,usable,100,excellent,20,20,20,low,evergreen/everpresent,medium,normal,foliage color,,,,"low-mess behavior | evergreen/everpresent foliage | clean foliage / grass-like / evergreen structure | color comes from foliage, not just flower drop"
